Accuracy,Regions,Classifier
0.275,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.35,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.15,CEN,NB
0.325,CEN,NB
0.175,CEN,NB
0.375,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.35,CEN,NB
0.3,CEN,NB
0.35,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.15,CEN,NB
0.3,CEN,NB
0.15,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.35,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.35,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.35,CEN,NB
0.325,CEN,NB
0.375,CEN,NB
0.15,CEN,NB
0.175,CEN,NB
0.2,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.375,CEN,NB
0.35,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.15,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.375,CEN,NB
0.175,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.2,CEN,NB
0.35,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.2,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.125,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.375,CEN,NB
0.375,CEN,NB
0.4,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.15,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.15,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.15,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.375,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.375,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.35,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.175,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.375,CEN,NB
0.35,CEN,NB
0.1,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.2,CEN,NB
0.35,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.15,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.2,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.15,CEN,NB
0.375,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.15,CEN,NB
0.325,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.375,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.15,CEN,NB
0.35,CEN,NB
0.15,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.4,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.375,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.375,CEN,NB
0.325,CEN,NB
0.175,CEN,NB
0.15,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.4,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.15,CEN,NB
0.325,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.15,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.35,CEN,NB
0.125,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.15,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.35,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.35,CEN,NB
0.175,CEN,NB
0.15,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.35,CEN,NB
0.15,CEN,NB
0.15,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.4,CEN,NB
0.15,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.175,CEN,NB
0.375,CEN,NB
0.15,CEN,NB
0.35,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.35,CEN,NB
0.25,CEN,NB
0.125,CEN,NB
0.275,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.35,CEN,NB
0.15,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.225,CEN,NB
0.35,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.35,CEN,NB
0.225,CEN,NB
0.15,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.175,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.35,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.15,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.125,CEN,NB
0.4,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.375,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.15,CEN,NB
0.25,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.125,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.375,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.175,CEN,NB
0.375,CEN,NB
0.2,CEN,NB
0.15,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.15,CEN,NB
0.2,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.375,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.35,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.35,CEN,NB
0.125,CEN,NB
0.175,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.375,CEN,NB
0.225,CEN,NB
0.125,CEN,NB
0.275,CEN,NB
0.35,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.4,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.15,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.35,CEN,NB
0.2,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.15,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.2,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.4,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.35,CEN,NB
0.425,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.35,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.15,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.35,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.375,CEN,NB
0.3,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.125,CEN,NB
0.325,CEN,NB
0.375,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.15,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.4,CEN,NB
0.225,CEN,NB
0.15,CEN,NB
0.375,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.15,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.15,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.25,CEN,NB
0.25,CEN,NB
0.3,CEN,NB
0.25,CEN,NB
0.375,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.2,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.325,CEN,NB
0.225,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.2,CEN,NB
0.2,CEN,NB
0.325,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.225,CEN,NB
0.25,CEN,NB
0.125,CEN,NB
0.25,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.3,CEN,NB
0.35,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.25,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.225,CEN,NB
0.325,CEN,NB
0.325,CEN,NB
0.275,CEN,NB
0.175,CEN,NB
0.225,CEN,NB
0.275,CEN,NB
0.1,CEN,NB
0.225,CEN,NB
0.2,CEN,NB
0.175,CEN,NB
0.25,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.35,CEN,NB
0.275,CEN,NB
0.2,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.075,CEN,NB
0.35,CEN,NB
0.325,CEN,NB
0.2,CEN,NB
0.225,CEN,NB
0.35,CEN,NB
0.275,CEN,NB
0.275,CEN,NB
0.425,CEN,NB
0.225,CEN,NB
0.175,CEN,NB
0.175,CEN,NB
0.3,CEN,NB
0.325,CEN,NB
0.25,CEN,NB
0.275,CEN,NB
0.325,CEN,NB
0.275,HPC,NB
0.275,HPC,NB
0.25,HPC,NB
0.325,HPC,NB
0.425,HPC,NB
0.275,HPC,NB
0.5,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.2,HPC,NB
0.475,HPC,NB
0.425,HPC,NB
0.45,HPC,NB
0.125,HPC,NB
0.35,HPC,NB
0.375,HPC,NB
0.45,HPC,NB
0.4,HPC,NB
0.475,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.4,HPC,NB
0.225,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.225,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.375,HPC,NB
0.35,HPC,NB
0.3,HPC,NB
0.45,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.225,HPC,NB
0.25,HPC,NB
0.275,HPC,NB
0.4,HPC,NB
0.35,HPC,NB
0.375,HPC,NB
0.4,HPC,NB
0.35,HPC,NB
0.25,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.375,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.3,HPC,NB
0.35,HPC,NB
0.325,HPC,NB
0.225,HPC,NB
0.2,HPC,NB
0.425,HPC,NB
0.45,HPC,NB
0.175,HPC,NB
0.425,HPC,NB
0.275,HPC,NB
0.225,HPC,NB
0.45,HPC,NB
0.325,HPC,NB
0.425,HPC,NB
0.425,HPC,NB
0.4,HPC,NB
0.475,HPC,NB
0.4,HPC,NB
0.325,HPC,NB
0.35,HPC,NB
0.375,HPC,NB
0.375,HPC,NB
0.325,HPC,NB
0.475,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.525,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.325,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.425,HPC,NB
0.4,HPC,NB
0.45,HPC,NB
0.325,HPC,NB
0.45,HPC,NB
0.35,HPC,NB
0.25,HPC,NB
0.1,HPC,NB
0.25,HPC,NB
0.35,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.3,HPC,NB
0.375,HPC,NB
0.4,HPC,NB
0.275,HPC,NB
0.225,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.325,HPC,NB
0.325,HPC,NB
0.575,HPC,NB
0.35,HPC,NB
0.2,HPC,NB
0.425,HPC,NB
0.25,HPC,NB
0.35,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.4,HPC,NB
0.35,HPC,NB
0.425,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.425,HPC,NB
0.425,HPC,NB
0.3,HPC,NB
0.3,HPC,NB
0.35,HPC,NB
0.275,HPC,NB
0.3,HPC,NB
0.225,HPC,NB
0.375,HPC,NB
0.2,HPC,NB
0.225,HPC,NB
0.175,HPC,NB
0.25,HPC,NB
0.35,HPC,NB
0.425,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.25,HPC,NB
0.375,HPC,NB
0.4,HPC,NB
0.525,HPC,NB
0.225,HPC,NB
0.4,HPC,NB
0.25,HPC,NB
0.45,HPC,NB
0.4,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.375,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.325,HPC,NB
0.225,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.425,HPC,NB
0.25,HPC,NB
0.3,HPC,NB
0.3,HPC,NB
0.275,HPC,NB
0.25,HPC,NB
0.3,HPC,NB
0.425,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.275,HPC,NB
0.275,HPC,NB
0.425,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.375,HPC,NB
0.275,HPC,NB
0.45,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.4,HPC,NB
0.225,HPC,NB
0.45,HPC,NB
0.375,HPC,NB
0.375,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.45,HPC,NB
0.25,HPC,NB
0.225,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.55,HPC,NB
0.225,HPC,NB
0.525,HPC,NB
0.475,HPC,NB
0.275,HPC,NB
0.375,HPC,NB
0.3,HPC,NB
0.25,HPC,NB
0.35,HPC,NB
0.375,HPC,NB
0.425,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.375,HPC,NB
0.35,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.4,HPC,NB
0.25,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.45,HPC,NB
0.15,HPC,NB
0.25,HPC,NB
0.3,HPC,NB
0.3,HPC,NB
0.275,HPC,NB
0.25,HPC,NB
0.375,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.425,HPC,NB
0.275,HPC,NB
0.3,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.175,HPC,NB
0.425,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.25,HPC,NB
0.325,HPC,NB
0.35,HPC,NB
0.225,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.35,HPC,NB
0.325,HPC,NB
0.475,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.275,HPC,NB
0.35,HPC,NB
0.175,HPC,NB
0.4,HPC,NB
0.3,HPC,NB
0.25,HPC,NB
0.4,HPC,NB
0.225,HPC,NB
0.35,HPC,NB
0.3,HPC,NB
0.35,HPC,NB
0.3,HPC,NB
0.425,HPC,NB
0.25,HPC,NB
0.275,HPC,NB
0.125,HPC,NB
0.35,HPC,NB
0.3,HPC,NB
0.25,HPC,NB
0.45,HPC,NB
0.375,HPC,NB
0.325,HPC,NB
0.325,HPC,NB
0.4,HPC,NB
0.325,HPC,NB
0.25,HPC,NB
0.4,HPC,NB
0.4,HPC,NB
0.25,HPC,NB
0.45,HPC,NB
0.4,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.25,HPC,NB
0.4,HPC,NB
0.25,HPC,NB
0.425,HPC,NB
0.275,HPC,NB
0.425,HPC,NB
0.35,HPC,NB
0.325,HPC,NB
0.475,HPC,NB
0.15,HPC,NB
0.275,HPC,NB
0.4,HPC,NB
0.4,HPC,NB
0.425,HPC,NB
0.55,HPC,NB
0.375,HPC,NB
0.375,HPC,NB
0.3,HPC,NB
0.25,HPC,NB
0.375,HPC,NB
0.25,HPC,NB
0.325,HPC,NB
0.425,HPC,NB
0.375,HPC,NB
0.425,HPC,NB
0.4,HPC,NB
0.25,HPC,NB
0.275,HPC,NB
0.2,HPC,NB
0.3,HPC,NB
0.525,HPC,NB
0.275,HPC,NB
0.3,HPC,NB
0.225,HPC,NB
0.375,HPC,NB
0.525,HPC,NB
0.3,HPC,NB
0.375,HPC,NB
0.35,HPC,NB
0.3,HPC,NB
0.225,HPC,NB
0.375,HPC,NB
0.1,HPC,NB
0.4,HPC,NB
0.325,HPC,NB
0.35,HPC,NB
0.375,HPC,NB
0.275,HPC,NB
0.425,HPC,NB
0.35,HPC,NB
0.5,HPC,NB
0.275,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.225,HPC,NB
0.35,HPC,NB
0.3,HPC,NB
0.4,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.4,HPC,NB
0.2,HPC,NB
0.325,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.525,HPC,NB
0.25,HPC,NB
0.225,HPC,NB
0.475,HPC,NB
0.325,HPC,NB
0.325,HPC,NB
0.35,HPC,NB
0.4,HPC,NB
0.4,HPC,NB
0.35,HPC,NB
0.275,HPC,NB
0.3,HPC,NB
0.3,HPC,NB
0.25,HPC,NB
0.175,HPC,NB
0.35,HPC,NB
0.3,HPC,NB
0.4,HPC,NB
0.375,HPC,NB
0.25,HPC,NB
0.325,HPC,NB
0.25,HPC,NB
0.25,HPC,NB
0.425,HPC,NB
0.325,HPC,NB
0.475,HPC,NB
0.325,HPC,NB
0.45,HPC,NB
0.25,HPC,NB
0.375,HPC,NB
0.3,HPC,NB
0.3,HPC,NB
0.375,HPC,NB
0.45,HPC,NB
0.35,HPC,NB
0.375,HPC,NB
0.325,HPC,NB
0.375,HPC,NB
0.325,HPC,NB
0.275,HPC,NB
0.425,HPC,NB
0.375,HPC,NB
0.425,HPC,NB
0.3,HPC,NB
0.275,HPC,NB
0.325,HPC,NB
0.4,HPC,NB
0.45,HPC,NB
0.425,HPC,NB
0.325,HPC,NB
0.35,HPC,NB
0.35,HPC,NB
0.375,HPC,NB
0.375,HPC,NB
0.275,HPC,NB
0.25,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.325,HPC,NB
0.4,HPC,NB
0.275,HPC,NB
0.25,HPC,NB
0.425,HPC,NB
0.475,HPC,NB
0.35,HPC,NB
0.275,HPC,NB
0.45,HPC,NB
0.325,HPC,NB
0.35,HPC,NB
0.275,HPC,NB
0.275,HPC,NB
0.4,HPC,NB
0.45,HPC,NB
0.325,HPC,NB
0.35,HPC,NB
0.4,HPC,NB
0.375,HPC,NB
0.275,HPC,NB
0.275,HPC,NB
0.4,HPC,NB
0.25,HPC,NB
0.3,HPC,NB
0.225,HPC,NB
0.425,HPC,NB
0.425,HPC,NB
0.4,HPC,NB
0.275,HPC,NB
0.3,HPC,NB
0.35,HPC,NB
0.325,HPC,NB
0.2,HPC,NB
0.4,HPC,NB
0.325,HPC,NB
0.3,HPC,NB
0.225,HPC,NB
0.275,HPC,NB
0.45,HPC,NB
0.375,HPC,NB
0.3,HPC,NB
0.375,HPC,NB
0.35,HPC,NB
0.275,HPC,NB
0.3,HPC,NB
0.3,HPC,NB
0.3,HPC,NB
0.3,HPC,NB
0.4,HPC,NB
0.3,HPC,NB
0.2,HPC,NB
0.275,HPC,NB
0.4,HPC,NB
0.35,HPC,NB
0.25,HPC,NB
0.475,HPC,NB
0.375,HPC,NB
0.35,HPC,NB
0.2,HPC,NB
0.325,HPC,NB
0.475,HPC,NB
